REFERENCE_NUM,PRODUCT_INDEX,VEHICLE_MODEL_CODE,CLAIMNO,CLAIM_NO,PARTNO,PARTDESCRIPTION,TOTAL_AMOUNT,NUM_CLAIM_NO
202007210015701,N000706,36258.0,'23002034146200000001,C230020341462,71732M79M10,"HOLDER,FR BUMPER SIDE,L",50.78,2.30020341462e+19
202007210015701,N000706,36258.0,'23002034146200000001,C230020341462,72321M79M00,"LINING,FRONT FENDER,R",328.12,2.30020341462e+19
202009240051063,N000706,18914.0,'23002033943400000001,C230020339434,72390M68P00,"CROSSMEMBER,FRONT LOWER",937.5,2.30020339434e+19
202009300068361,N000706,41761.0,'23002033751100000001,C230020337511,77831M73R00-0PG,EMBLEM(ERTIGA),82.03,2.30020337511e+19
201912200059419,N000706,40505.0,'23002033724900000001,C230020337249,58710M69R00,"MEMBER, APRON SIDE LH",1562.5,2.30020337249e+19
202001140116921,N000706,23103.0,'23002033593200000001,C230020335932,35750M56R00,"LAMP,  UNIT RR COMB LH",1881.35,2.30020335932e+19
202012230016744,N000706,42826.0,'23002033487600000001,C230020334876,69340M58J00,"HINGE COMP,FRONT DOOR LOWER,L",117.18,2.30020334876e+19
202009280154735,N000706,36542.0,'23002033481200000001,C230020334812,57410M55R00,"HINGE COMP, FRONT HOOD, R",246.09,2.30020334812e+19
202009280154735,N000706,36542.0,'23002033481200000001,C230020334812,71733M55R00,"HOLDER, FR BUMPER FRONT, R",66.4,2.30020334812e+19
201811070043874,N000706,23101.0,'23002024649600000001,C230020246496,43110M75J71,165/80R14 S248 (BS),3160.15,2.30020246496e+19
201811070043874,N000706,23101.0,'23002024649600000001,C230020246496,71781M56R10-0PG,"GARNISH, FR BUMPER LOWER, R",339.84,2.30020246496e+19
201811070043874,N000706,23101.0,'23002024649600000001,C230020246496,72470M55R00,"LINING COMP, FRONT FENDER, R",437.5,2.30020246496e+19
202002290116723,N000706,18914.0,'23002031220100000001,C230020312201,99000M24121-136,PAPER FLOOR MAT (20X15),0.84,2.30020312201e+19
202002290116723,N000706,18914.0,'23002031220100000001,C230020312201,35300M55R10,"HEADLAMP ASSY,LH",2190.67,2.30020312201e+19
202002290116723,N000706,18914.0,'23002031220100000001,C230020312201,57711M55R10,"PANEL,FRONT FENDER,L",1093.75,2.30020312201e+19
201911050100124,N000706,31270.0,'23002030049400000001,C230020300494,77260M82P00-5PK,"GUARD ASSY,RR FENDER SPLASH,L",335.93,2.30020300494e+19
201911050100124,N000706,31270.0,'23002030049400000001,C230020300494,77280M82P00-5PK,"GUARD ASSY,RR BUMPER SIDE,L",85.93,2.30020300494e+19
202006020066554,N000706,17662.0,'23002029415400000001,C230020294154,09409M07L01,CLIP,2.34,2.30020294154e+19
202006020066554,N000706,17662.0,'23002029415400000001,C230020294154,58511M83B00,"PANEL FRONT FENDER, RH",812.5,2.30020294154e+19
202006020066554,N000706,17662.0,'23002029415400000001,C230020294154,35320M78L00,"UNIT, HEADLAMP LH",1974.57,2.30020294154e+19
201909070156437,N000706,31266.0,'23002032708500000001,C230020327085,84570M82P10,"GLASS COMP,BACK DOOR WINDOW",1889.83,2.30020327085e+19
202005270072817,N003410,23138.0,'23002032429900000001,C230020324299,71811M67L00-5PK,"BUMPER,REAR(BLACK)",1140.62,2.30020324299e+19
202005270072817,N003410,23138.0,'23002032429900000001,C230020324299,72310M67L00,"STAY COMP,FRONT HOOD",21.87,2.30020324299e+19
202005270072817,N003410,23138.0,'23002032429900000001,C230020324299,57410M67L00,"HINGE,FRONT HOOD,R",125.0,2.30020324299e+19
202005270072817,N003410,23138.0,'23002032429900000001,C230020324299,57420M67L00,"HINGE,FRONT HOOD,L",125.0,2.30020324299e+19
202005270072817,N003410,23138.0,'23002032429900000001,C230020324299,71740M67LA0-C48,"GRILLE COMP,RADIATOR UPPER",511.71,2.30020324299e+19
202008100036886,N000706,23103.0,'23002022222100000001,C230020222221,73110M56R00-5PK,"PANEL COMP,INSTRUMENT MAIN UPPER",2049.21,2.30020222221e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,35321M72R00,"HEADLAMP ASSY,L",4805.08,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,72370M72R00-5PK,"GARNISH COMP,COWL TOP SIDE,R",54.68,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,35500M66R00,"LAMP ASSY,FOG",716.1,2.30020192569e+19
202006300107513,N000706,23103.0,'23002031938400000001,C230020319384,77250M56R10-0PG,"GARNISH COMP, TRUNK LID",1472.65,2.30020319384e+19
202007100102438,N000706,18914.0,'23002031918600000001,C230020319186,43250M55R10-27N,"CAP ASSY,WHEEL FULL",312.5,2.30020319186e+19
202007100102438,N000706,18914.0,'23002031918600000001,C230020319186,43210M74L02-09L,WHEEL COMP(14X5J),796.87,2.30020319186e+19
201906270096034,N000706,30563.0,'23002031913700000001,C230020319137,72434M50S00,"COVER, FRONT END LOWER LH",160.15,2.30020319137e+19
201906270096034,N000706,30563.0,'23002031913700000001,C230020319137,58714M68P00,"..BRACE, LAMP SUPPORT LH",160.15,2.30020319137e+19
202011060085612,N000706,30563.0,'23002033097700000001,C230020330977,35500M75J11,"FRONT FOG LAMP,YN4",932.77,2.30020330977e+19
202011060085612,N000706,30563.0,'23002033097700000001,C230020330977,45201M68P00,"ARM ASSY,FRONT SUSPENSION,R",968.99,2.30020330977e+19
202011060085612,N000706,30563.0,'23002033097700000001,C230020330977,71751M50S10-5PK,"BEZEL, FRONT FOG LAMP RH",51.93,2.30020330977e+19
202011060085612,N000706,30563.0,'23002033097700000001,C230020330977,45810M68P00,"FRAME,FRONT SUSPENSION",4418.6,2.30020330977e+19
202009130086000,N000706,30761.0,'23002032812200000001,C230020328122,78131M79M00,"MOLDING, ROOF RH",179.68,2.30020328122e+19
202009130086000,N000706,30761.0,'23002032812200000001,C230020328122,71822M79M00,"HOLDER,RR BUMPER SIDE,L",36.71,2.30020328122e+19
201911270116770,N000706,25375.0,'23002032774400000001,C230020327744,57420M53MB0,"HINGE COMP,FRONT HOOD,L",101.56,2.30020327744e+19
201911270116770,N000706,25375.0,'23002032774400000001,C230020327744,38340M53M01,BLADE ASSY WIPER DS,277.11,2.30020327744e+19
202001100007085,N000706,31267.0,'23002032772400000001,C230020327724,71731M83K00,"HOLDER, FR BUMPER SIDE RH",50.78,2.30020327724e+19
202006110064277,N000706,20554.0,'23002033294200000001,C230020332942,77611M78L10-A6L,DECAL BODY SIDE FR.DR.R,199.15,2.30020332942e+19
202007300113209,N000706,17660.0,'23002033218200000001,C230020332182,63111M83B10-P31,"PANEL, QUARTER, R",4683.59,2.30020332182e+19
202007300113209,N000706,17660.0,'23002033218200000001,C230020332182,63770M79A01,"PANEL COMP,BACK PILLAR OUTER,LH",791.01,2.30020332182e+19
202007300113209,N000706,17660.0,'23002033218200000001,C230020332182,83770M77A00-QG5,"TRIM, BACK DOOR (BLACK)",250.0,2.30020332182e+19
202010190077913,N000706,19227.0,'23002033133200000001,C230020331332,99000M24120-460,DG SEALANT SET WITHOUT PRIMER,584.74,2.30020331332e+19
202003240051125,N000706,40305.0,'23002033088200000001,C230020330882,68001M72R00,"PANEL ASSY,FRONT DOOR,R",6402.34,2.30020330882e+19
202008100029797,N000706,28192.0,'23002031623500000001,C230020316235,71822M76M00,"HOLDER,RR BUMPER SIDE,L",53.9,2.30020316235e+19
202006040015990,N000706,25375.0,'23002031480300000001,C230020314803,84701M53M10-5PK,"MIRROR ASSY,OUT REAR VIEW,R",966.1,2.30020314803e+19
202009010106438,N000706,12785.0,'23002030887800000001,C230020308878,58270M85L10,"MEMBER COMP,FR BUMPER UPPER",908.59,2.30020308878e+19
202009290029593,N003410,36564.0,'23002034120300000001,C230020341203,990J0M999H2-060,BODY G3 ADVANCE LIQUID NAX PRO,1461.01,2.30020341203e+19
202003180087984,N003410,26177.0,'23002033635400000001,C230020336354,99000M24120-290,SEALENT SET,553.38,2.30020336354e+19
202001290022260,N000706,36256.0,'23002033626900000001,C230020336269,84570M79M00,"GLASS, BACK WINDOW",3299.15,2.30020336269e+19
202001290022260,N000706,36256.0,'23002033626900000001,C230020336269,71751M79M10-5PK,"BEZEL,FRONT FOG LAMP,R",97.65,2.30020336269e+19
202001290022260,N000706,36256.0,'23002033626900000001,C230020336269,35970M55K01,"REFLECTOR ASSY,REAR,L",64.4,2.30020336269e+19
202001300035991,N000706,12801.0,'23002033602100000001,C230020336021,71811M84P00-5PK,"BUMPER, REAR (BLACK)",3125.0,2.30020336021e+19
202003140085347,N000706,31267.0,'23002033464200000001,C230020334642,99000M24120-460,DG SEALANT SET WITHOUT PRIMER,584.74,2.30020334642e+19
202002220047907,N000706,23101.0,'23002032956000000001,C230020329560,72480M55R00,"LINING COMP, FRONT FENDER, L",429.68,2.3002032956e+19
202002220047907,N000706,23101.0,'23002032956000000001,C230020329560,38850M55K00,"CONTROLLER ASSY, GLOW PLUG",731.35,2.3002032956e+19
202002220047907,N000706,23101.0,'23002032956000000001,C230020329560,72432M56R00,"COVER, FRONT END UPPER, L",171.87,2.3002032956e+19
202007150025059,N000706,40506.0,'23002032596800000001,C230020325968,71711M69R00-5PK,"BUMPER,FRONT",1437.5,2.30020325968e+19
202010010041870,N000706,30558.0,'23002031784800000001,C230020317848,57420M68P00,"HINGE,FRONT HOOD,L",156.25,2.30020317848e+19
202010010041870,N000706,30558.0,'23002031784800000001,C230020317848,35501M66R00,"LAMP ASSY, FOG LAMP",351.69,2.30020317848e+19
202010010041870,N000706,30558.0,'23002031784800000001,C230020317848,77211M68P00-5PK,"GUARD, SIDE SILL SPLASH RH",1042.96,2.30020317848e+19
202005270072817,N003410,23138.0,'23002032429900000001,C230020324299,83940M67L10-0PG,"GARNISH,BACK DOOR LICENSE(CHR",879.68,2.30020324299e+19
202009200014814,N000706,26423.0,'23002032293500000001,C230020322935,35121M65L00,"UNIT,HEADLAMP RH",1864.4,2.30020322935e+19
202003300028977,N000706,31681.0,'23002032251300000001,C230020322513,84611M79M00,".MOLDING, WINDSHIELD",335.93,2.30020322513e+19
202007200101385,N000706,31669.0,'23002032242600000001,C230020322426,99000M24120-879,MASKING TAPE ( 24 MM*30 MTRS),42.37,2.30020322426e+19
202007200101385,N000706,31669.0,'23002032242600000001,C230020322426,99000M24121-136,PAPER FLOOR MAT (20X15),0.84,2.30020322426e+19
201910040054691,N000706,36542.0,'23002032194700000001,C230020321947,17879M83P50,"MOUNT, RDTR SUPPORT UPPER",16.1,2.30020321947e+19
201910040054691,N000706,36542.0,'23002032194700000001,C230020321947,17878M68P00,"MOUNT,RADIATOR SUPPORT LOWER",22.03,2.30020321947e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,72520M68P11,TRAY BATTERY,320.31,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,990J0M999H4-030,AC CAN GAS (340 -FLORON),283.89,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,73110M72R00-R8R,"PANEL COMP,INSTRUMENT MAIN UPR",3363.28,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,23840M72R00,"PIPE COMP,CLUTCH OIL HOUSING",277.34,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,72460M72R00,"ABSORBER COMP,FR BUMPER LOWER",250.0,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,77862M86G00-0PG,EMBLEM(DDIS),39.84,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,17100M72RA0,FAN & SHROUD ASSY,3585.93,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,13700M56RA0,"CLEANER ASSY,AIR",652.54,2.30020192569e+19
201911200059113,N000706,30631.0,'23002019256900000001,C230020192569,57611M73R10,"PANEL,FRONT FENDER,R",1300.78,2.30020192569e+19
202009100213521,N000706,27579.0,'23002031905600000001,C230020319056,71740M76MA0-C48,"NET, FRONT BUMPER",1347.65,2.30020319056e+19
202004150032901,N000706,24004.0,'23002031532600000001,C230020315326,99000M24121-163,INTERIOR PROTECTION COVERS-ARENA,25.42,2.30020315326e+19
202004150032901,N000706,24004.0,'23002031532600000001,C230020315326,09409M07L01,CLIP,2.34,2.30020315326e+19
202010250018314,N000706,36542.0,'23002031037300000001,C230020310373,72422M68P01,"COVER, ENGINE UNDER SIDE, L",199.21,2.30020310373e+19
202010160106920,N000706,36542.0,'23002030852600000001,C230020308526,71732M55R00,"HOLDER, FR BUMPER SIDE, L",47.65,2.30020308526e+19
202010160106920,N000706,36542.0,'23002030852600000001,C230020308526,35300M55R10,"HEADLAMP ASSY,LH",2245.76,2.30020308526e+19
202001100007085,N000706,31267.0,'23002032772400000001,C230020327724,72411M64M00,"COVER,ENGINE UNDER",704.68,2.30020327724e+19
202001100007085,N000706,31267.0,'23002032772400000001,C230020327724,990J0M999H4-050,AC CAN GAS (450GM) SRF,394.06,2.30020327724e+19
202011090095266,N003410,26177.0,'23002032772200000001,C230020327722,71711M84P00-5PK,"BUMPER, FRONT (BLACK)",1437.5,2.30020327722e+19
201908130096505,N000706,40505.0,'23002032580900000001,C230020325809,99000M24120-551,COOLANT (SG) NON AMINE,228.81,2.30020325809e+19
201908130096505,N000706,40505.0,'23002032580900000001,C230020325809,01550M0616A,BOLT,1.69,2.30020325809e+19
202003240051125,N000706,40305.0,'23002033088200000001,C230020330882,84641M72R00,"WEATHERSTRIP,FRONT DOOR OPNG,R",472.65,2.30020330882e+19
202003240051125,N000706,40305.0,'23002033088200000001,C230020330882,57611M73R00,"PANEL,FRONT FENDER,R",1309.37,2.30020330882e+19
202003240051125,N000706,40305.0,'23002033088200000001,C230020330882,82810M72R00-5PK,"HANDLE COMP, FRONT DOOR OUT, R",304.68,2.30020330882e+19
202012040132053,N000706,40305.0,'23002033066000000001,C230020330660,71740M73R10-DB8,"GRILLE COMP,RADIATOR UPPER",4277.34,2.3002033066e+19
202012040132053,N000706,40305.0,'23002033066000000001,C230020330660,71762M73R00-5PK,"COVER,FRONT FOG LAMP BEZEL,L",55.46,2.3002033066e+19
202009010106438,N000706,12785.0,'23002030887800000001,C230020308878,57410M83K00,"HINGE, FRONT HOOD RH",106.25,2.30020308878e+19
202009010106438,N000706,12785.0,'23002030887800000001,C230020308878,57420M83K00,"HINGE, FRONT HOOD LH",106.25,2.30020308878e+19
202009010105991,N000706,21546.0,'23002030759800000001,C230020307598,57611M53MB0,"PANEL FRONT FENDER, R",757.81,2.30020307598e+19
202009010105991,N000706,21546.0,'23002030759800000001,C230020307598,01550M0616A,BOLT,1.69,2.30020307598e+19
202009010105991,N000706,21546.0,'23002030759800000001,C230020307598,13700M53M30,"CLEANER ASSY, AIR",511.86,2.30020307598e+19
202009010105991,N000706,21546.0,'23002030759800000001,C230020307598,99000M24120-879,MASKING TAPE ( 24 MM*30 MTRS),42.37,2.30020307598e+19
202002050052336,N000706,23106.0,'23002030516100000001,C230020305161,38410M68P00,".PUMP ASSY, FR",242.18,2.30020305161e+19
201911300101518,N000706,30137.0,'23002030244500000001,C230020302445,71711M64M00-5PK,"BUMPER,FR UPR(BLACK)",1750.0,2.30020302445e+19
201911300101518,N000706,30137.0,'23002030244500000001,C230020302445,71831M64M00,"HOLDER,RR BUMPER SIDE,R",59.37,2.30020302445e+19
202006090050535,N000706,25375.0,'23002029325700000001,C230020293257,78110M53M30-6GS,"LINING COMP,ROOF",1835.93,2.30020293257e+19
202002040061739,N000706,31267.0,'23002029010800000001,C230020290108,37735M82P01-5PK,SENSOR ASSYPARK,859.32,2.30020290108e+19
202009010106438,N000706,12785.0,'23002024801600000001,C230020248016,17878M75J00,MOUNTING RDTR SUPPORT LOWER,10.15,2.30020248016e+19
202009010106438,N000706,12785.0,'23002024801600000001,C230020248016,35121M83K11,"UNIT, HEADLAMP RH",1961.01,2.30020248016e+19
202009010106438,N000706,12785.0,'23002024801600000001,C230020248016,57410M83K00,"HINGE, FRONT HOOD RH",106.25,2.30020248016e+19
202001070071000,N000706,18914.0,'23002032233800000001,C230020322338,35650M55RA0,"LAMP, UNIT RR COMB RH",4326.27,2.30020322338e+19
202001070071000,N000706,18914.0,'23002032233800000001,C230020322338,99000M24121-053,PREMIUM FOAM WASH-FIBER CLOTH,80.95,2.30020322338e+19
202008110076691,N000706,29939.0,'23002031916200000001,C230020319162,09209M09L02,LINKAGE,6.25,2.30020319162e+19
202008110076691,N000706,29939.0,'23002031916200000001,C230020319162,84611M76M00,"MOLDING,WINDSHIELD",242.18,2.30020319162e+19
202010280012538,N000706,36542.0,'23002030904300000001,C230020309043,82810M72R20-5PK,"HANDLE COMP, FRONT DOOR OUT, R",304.68,2.30020309043e+19
202010280012538,N000706,36542.0,'23002030904300000001,C230020309043,83931M55R00-0CB,"TAPE,REAR DOOR OUTER FR,R",84.74,2.30020309043e+19
202009180041296,N000706,12801.0,'23002024161600000001,C230020241616,35121M74L01,"UNIT, HEADLAMP RH",2031.35,2.30020241616e+19
202009180041296,N000706,12801.0,'23002024161600000001,C230020241616,71711M75L00,YP8NB (DZIRE) FRONT BUMPER,1481.25,2.30020241616e+19
202010220045912,N000706,27583.0,'23002031762100000001,C230020317621,99000M24121-078,AIR DRYING SEALANT,673.72,2.30020317621e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,57420M82P00,"HINGE COMP,FRONT HOOD,L",156.25,2.30020316806e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,71743M82P00-5PK,"COVER,MARK(S)",55.46,2.30020316806e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,71100M82P00,"MEMBER COMP,RADIATOR SUPPORT",988.28,2.30020316806e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,90900M12117,MISC ITEM,10.0,2.30020316806e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,01550M0616A,BOLT,2.54,2.30020316806e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,58270M82P00,"MEMBER COMP,FRONT BUMPER",906.25,2.30020316806e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,77811M65J00-0PG,"EMBLEM, S (CHROME)",125.0,2.30020316806e+19
202012040114198,N000706,31270.0,'23002031680600000001,C230020316806,71741M82P00-5PK,"GRILLE,RADIATOR UPPER",593.75,2.30020316806e+19
202010310138263,N000706,23105.0,'23002032105200000001,C230020321052,57711M55R00,"PANEL,FRONT FENDER,L",1015.62,2.30020321052e+19
202010310138263,N000706,23105.0,'23002032105200000001,C230020321052,35300M55R10,"HEADLAMP ASSY,LH",2245.76,2.30020321052e+19
202011190061064,N000706,36542.0,'23002031991700000001,C230020319917,09148M06022,NUT,5.46,2.30020319917e+19
202011190061064,N000706,36542.0,'23002031991700000001,C230020319917,09409M07L01,CLIP,3.12,2.30020319917e+19
202011190061064,N000706,36542.0,'23002031991700000001,C230020319917,72390M68P00,"CROSSMEMBER,FRONT LOWER",937.5,2.30020319917e+19
202011190061064,N000706,36542.0,'23002031991700000001,C230020319917,35153M75L00,"GROMMET,REAR COMB LAMP",8.59,2.30020319917e+19
202011190061064,N000706,36542.0,'23002031991700000001,C230020319917,01550M0612A,BOLT FRT HOOD HINGE,2.54,2.30020319917e+19
202011190061064,N000706,36542.0,'23002031991700000001,C230020319917,99000M24120-551,COOLANT (SG) NON AMINE,228.81,2.30020319917e+19
202009220047779,N000706,25375.0,'23002031823300000001,C230020318233,35121M53MA0,"UNIT HEAD LAMP, RH",1733.05,2.30020318233e+19
202009220047779,N000706,25375.0,'23002031823300000001,C230020318233,72321M53M00,"LINING,FRONT FENDER,R",195.31,2.30020318233e+19
202009220047779,N000706,25375.0,'23002031823300000001,C230020318233,57611M53M02,PANELFR FENDERR,789.06,2.30020318233e+19
202009220047779,N000706,25375.0,'23002031823300000001,C230020318233,71711M53MA0-5PK,"BUMPER, FRONT",1039.06,2.30020318233e+19
202009220047779,N000706,25375.0,'23002031823300000001,C230020318233,72380M53M01-5PK,"GARNISH COMP,COWL TOP SID",55.46,2.30020318233e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,14141M84420,GASKET EXHAUST MANIFOLD,81.35,2.30020157502e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,38500M53MA0,HORN ASSY,296.61,2.30020157502e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,12631M79G70,"PULLEY,CRANK TIMING BELT",152.34,2.30020157502e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,38480M67P00,"NOZZLE,WASHER",34.37,2.30020157502e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,42441M76G00,"BRACKET, STABILISER MOUNT",22.65,2.30020157502e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,12111M53M30-0A0,PISTON,304.68,2.30020157502e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,37400M53M40,"SWITCH ASSY,COMB",3224.57,2.30020157502e+19
201911290136063,N000706,25375.0,'23002015750200000001,C230020157502,71822M53M00,"HOLDER,RR BUMPER SIDE,L",52.34,2.30020157502e+19
202008100040577,N000706,30558.0,'23002030350000000001,C230020303500,84580M68P40,"GLASS, QTR WINDOW RH",1141.52,2.300203035e+19
202008100040577,N000706,30558.0,'23002030350000000001,C230020303500,64130M68P01,"PANEL, RR LAMP HOUSE OTR RH",218.75,2.300203035e+19
202008100040577,N000706,30558.0,'23002030350000000001,C230020303500,99000M24121-078,AIR DRYING SEALANT,673.72,2.300203035e+19
202002250021517,N000706,21829.0,'23002030861600000001,C230020308616,71712M52R00,"CAP,FRONT BUMPER",41.4,2.30020308616e+19
202002250021517,N000706,21829.0,'23002030861600000001,C230020308616,09409M07L01,CLIP,2.34,2.30020308616e+19
202002250021517,N000706,21829.0,'23002030861600000001,C230020308616,77862M86G00-0PG,EMBLEM(DDIS),39.06,2.30020308616e+19
202010130070235,N000706,18914.0,'23002030614700000001,C230020306147,95310M74L00,CONDENSER ASSY,4289.06,2.30020306147e+19
201902180110013,N000706,31663.0,'23002019101900000001,C230020191019,81860M60M00,"BALANCER, BACK DOOR LH",359.37,2.30020191019e+19
201902180110013,N000706,31663.0,'23002019101900000001,C230020191019,84511M60M00,"GLASS,WINDSHIELD",3961.86,2.30020191019e+19
202011030090420,N000706,23139.0,'23002033050200000001,C230020330502,84611M67L00,"MOLDING,WINDSHIELD",256.25,2.30020330502e+19
202010200049172,N000706,18914.0,'23002033039000000001,C230020330390,71732M55R00,"HOLDER, FR BUMPER SIDE, L",42.18,2.3002033039e+19
201912300031112,N003410,26177.0,'23002032968000000001,C230020329680,71711M84P00-5PK,"BUMPER, FRONT (BLACK)",1437.5,2.3002032968e+19
202008130073064,N000706,17662.0,'23002032471900000001,C230020324719,990J0M999Z0-040,Multi Air Disc P320,2371.18,2.30020324719e+19
201909020054341,N000706,28192.0,'23002030372300000001,C230020303723,63481M76M01,"PANEL,RR WHEEL HOUSE OUTER,R",839.84,2.30020303723e+19
201909020054341,N000706,28192.0,'23002030372300000001,C230020303723,64111M76M00-P31,"PANEL, QUARTER RH",4277.34,2.30020303723e+19
201909020054341,N000706,28192.0,'23002030372300000001,C230020303723,72321M76M01,"LINING,FRONT FENDER,R",210.93,2.30020303723e+19
202007280116001,N000706,27583.0,'23002030220600000001,C230020302206,71732M76M00,"HOLDER,FR BUMPER SIDE,L",52.34,2.30020302206e+19
202007280116001,N000706,27583.0,'23002030220600000001,C230020302206,58270M76M01,"MEMBER COMP,FR BUMPER UPPER",1011.71,2.30020302206e+19
202007280116001,N000706,27583.0,'23002030220600000001,C230020302206,38310M76M10,".ARM ASSY, WIPER RH",347.45,2.30020302206e+19
202007280116001,N000706,27583.0,'23002030220600000001,C230020302206,38410M76M00,.PUMP,375.0,2.30020302206e+19
202011060133756,N000706,38319.0,'23002031852200000001,C230020318522,09409M08006,CLIP,3.12,2.30020318522e+19
202011060133756,N000706,38319.0,'23002031852200000001,C230020318522,43402M78L10,"HUB ASSY,FRONT WHEEL",2144.06,2.30020318522e+19
202011060133756,N000706,38319.0,'23002031852200000001,C230020318522,45202M83B00,ARM ASSY FR SUSPENSION L,390.62,2.30020318522e+19
202011060133756,N000706,38319.0,'23002031852200000001,C230020318522,99000M24121-136,PAPER FLOOR MAT (20X15),0.84,2.30020318522e+19
202011060133756,N000706,38319.0,'23002031852200000001,C230020318522,42420M78L02,"JOINT COMP,FR STABILIZER BAR",382.81,2.30020318522e+19
202003100044351,N000706,12794.0,'23002031850600000001,C230020318506,71811M74L00,YP8 SWIFT-REAR BUMPER,1820.31,2.30020318506e+19
202002240074544,N000706,23103.0,'23002028986200000001,C230020289862,09148M06022,NUT,4.68,2.30020289862e+19
202002240074544,N000706,23103.0,'23002028986200000001,C230020289862,17100M68P00,"FAN ASSY, ENG CLG",2929.68,2.30020289862e+19
202002240074544,N000706,23103.0,'23002028986200000001,C230020289862,71731M55R00,"HOLDER, FR BUMPER SIDE, R",47.65,2.30020289862e+19
202008300193116,N000706,30557.0,'23002032482200000001,C230020324822,36609M68PH0,"HARNESS ASSY, MAIN",10084.74,2.30020324822e+19
202009170130348,N000706,23101.0,'23002032339700000001,C230020323397,42311M55R00,"BAR, FRONT STABILIZER",1125.0,2.30020323397e+19
202009170130348,N000706,23101.0,'23002032339700000001,C230020323397,76310M56R10-V6N,"TRIM COMP, PARTITION",746.09,2.30020323397e+19
202009170130348,N000706,23101.0,'23002032339700000001,C230020323397,76630M56R00-R3F,"TRIM COMP, TRUNK ROOM SIDE, R",462.5,2.30020323397e+19
202009220129678,N003410,38318.0,'23002031550400000001,C230020315504,71760M84P00-N1V,"BEZEL, FRONT FOG LAMP LH",289.06,2.30020315504e+19
202009220129678,N003410,38318.0,'23002031550400000001,C230020315504,71740M84P00-ES5,"GRILLE, RADIATOR UPPER",742.18,2.30020315504e+19
202002290036608,N000706,41761.0,'23002031334100000001,C230020313341,57611M73R10,"PANEL,FRONT FENDER,R",1300.78,2.30020313341e+19
202006110025236,N000706,12798.0,'23002031066000000001,C230020310660,72422M68P01,"COVER, ENGINE UNDER SIDE, L",199.21,2.3002031066e+19
202001290118432,N000706,17660.0,'23002033318000000001,C230020333180,81760M83B00,"SASH COMP,REAR DOOR FRONT,LH",32.03,2.3002033318e+19
202001290118432,N000706,17660.0,'23002033318000000001,C230020333180,82202M83B10,"LATCH ASSY, FRONT DOOR LH",284.74,2.3002033318e+19
202001290118432,N000706,17660.0,'23002033318000000001,C230020333180,82751M70D00,"STOPPER,REAR DOOR FRONT,DOOR",9.37,2.3002033318e+19
202001290118432,N000706,17660.0,'23002033318000000001,C230020333180,77622M78L10-A6L,DECAL BODY SIDE RR.DR.L,364.4,2.3002033318e+19
202001290118432,N000706,17660.0,'23002033318000000001,C230020333180,83540M78L00,"REGULATOR ASSY, REAR WINDOW LH",484.37,2.3002033318e+19
202001290118432,N000706,17660.0,'23002033318000000001,C230020333180,58611M83B00,"PANEL FRONT FENDER, LH",770.31,2.3002033318e+19
202010240081595,N000706,21829.0,'23002025207600000001,C230020252076,84501M55R00,"GLASS COMP,FRONT DOOR WINDOW,R",851.69,2.30020252076e+19
202010240081595,N000706,21829.0,'23002025207600000001,C230020252076,84511M55R00,"GLASS,WINDSHIELD",3211.86,2.30020252076e+19
202010240081595,N000706,21829.0,'23002025207600000001,C230020252076,84541M55R00,"GLASS,REAR DOOR WINDOW,R",453.38,2.30020252076e+19
202001130092647,N000706,20233.0,'23002023971300000001,C230020239713,71821M53M00,"HOLDER,RR BUMPER SIDE,R",50.78,2.30020239713e+19
202003020111223,N000706,26178.0,'23002029711200000001,C230020297112,990J0M999H4-050,AC CAN GAS (450GM) SRF,394.06,2.30020297112e+19
