REFERENCE_NUM,PRODUCT_INDEX,VEHICLE_MODEL_CODE,CLAIMNO,NUM_CLAIM_NO,TXT_PARTS_GROUP_NAME,TXT_PARTS_NAME,TOTAL_AMOUNT,NUM_PART_CODE
202007210080258,N000706,38401.0,'23002204819400000001,2.30022048194e+19,Metalic Parts,CONDENSER ASSY,3417.97,9999
202007210080258,N000706,38401.0,'23002204819400000001,2.30022048194e+19,Metalic Parts,"FRAME,FRONT SUSPENSION",4816.41,9999
202007210080258,N000706,38401.0,'23002204819400000001,2.30022048194e+19,Metalic Parts,"ARM ASSY, FRONT LH",1093.75,9999
202007210080258,N000706,38401.0,'23002204819400000001,2.30022048194e+19,Metalic Parts,RADIATOR ASSY,2207.03,9999
202007210080258,N000706,38401.0,'23002204819400000001,2.30022048194e+19,Rubber Plastic Parts,165/80R14 DURAPLUS (GY),3166.41,9999
202007210080258,N000706,38401.0,'23002204819400000001,2.30022048194e+19,Rubber Plastic Parts,"CABLE ASSY,CONTACT COIL",898.31,9999
202110180006744,N000706,35708.0,'23002204691800000001,2.30022046918e+19,Rubber Plastic Parts,"HOLDER, RR BUMPER SIDE LH",40.62,9999
202110180006744,N000706,35708.0,'23002204691800000001,2.30022046918e+19,Rubber Plastic Parts,SEALENT SET,639.83,9999
202106180089336,N000706,37333.0,'23002204527800000001,2.30022045278e+19,Rubber Plastic Parts,Moulding Front Windshield,386.0,1035
202106180089336,N000706,37333.0,'23002204527800000001,2.30022045278e+19,Glass Parts,Windshield Glass Front,4491.0,1003
202204020053324,N000706,30558.0,'23002207175900000001,2.30022071759e+19,Rubber Plastic Parts,Bumper Rear Assembly,3382.0,1007
202109160024891,N000706,27579.0,'23002206322400000001,2.30022063224e+19,Rubber Plastic Parts,Bumper Rear Assembly,2054.68,1007
202107100010151,N000706,30558.0,'23002205209500000001,2.30022052095e+19,Metalic Parts,"CROSSMEMBER,FRONT LOWER",1011.71,9999
202202250073236,N000706,20233.0,'23002203996300000001,2.30022039963e+19,Metalic Parts,Door Rear Right,6472.65,1015
202111010032552,N000706,42937.0,'23002204646700000001,2.30022046467e+19,Rubber Plastic Parts,Bracket Front Bumper Right,78.0,1439
202111010032552,N000706,42937.0,'23002204646700000001,2.30022046467e+19,Glass Parts,Quarter Panel Glass Fixed Right,947.0,1398
202110050012225,N000706,37333.0,'23002207436600000001,2.30022074366e+19,Rubber Plastic Parts,Bumper Rear Lower,1363.28,1933
202112040026045,N000706,31271.0,'23002206540700000001,2.30022065407e+19,Rubber Plastic Parts,"GUARD ASSY,RR FENDER SPLASH,L",367.18,9999
202202020028841,N000706,41854.0,'23002205309500000001,2.30022053095e+19,Consumable,Bracket Front Bumper Right,57.81,1439
202204060090709,N000706,36956.0,'23002204660300000001,2.30022046603e+19,Rubber Plastic Parts,Bumper Front Assembly,2203.12,1001
202112270012753,N000706,23103.0,'23002203924100000001,2.30022039241e+19,Rubber Plastic Parts,Bumper Front Assembly,1460.94,1001
202112270012753,N000706,23103.0,'23002203924100000001,2.30022039241e+19,Rubber Plastic Parts,Bumper Rear Assembly,1914.06,1007
202112270012753,N000706,23103.0,'23002203924100000001,2.30022039241e+19,Rubber Plastic Parts,OVERSPRAY PROTECTIVE,35.64,9999
202112270012753,N000706,23103.0,'23002203924100000001,2.30022039241e+19,Rubber Plastic Parts,MGP RUST SMASH ,83.05,9999
202112270012753,N000706,23103.0,'23002203924100000001,2.30022039241e+19,Rubber Plastic Parts,MASKING PAPER ( L 200M* W,201.7,9999
202201130085763,N000706,21829.0,'23002205569400000001,2.30022055694e+19,Rubber Plastic Parts,Head Light Right,2161.01,1023
202202080037157,N000706,30558.0,'23002205780700000001,2.30022057807e+19,Rubber Plastic Parts,Tyre Front Left,5625.0,1025
202202080037157,N000706,30558.0,'23002205780700000001,2.30022057807e+19,Rubber Plastic Parts,Crown Panel Cov Lh Baleno,17.19,9999
202108270129602,N000706,30560.0,'23002207026000000001,2.3002207026e+19,Rubber Plastic Parts,Upper Cover Front,257.81,9999
202108160012895,N000706,36550.0,'23002207567500000001,2.30022075675e+19,Glass Parts,Windshield Glass Front,3211.86,1003
202205240039991,N000706,41856.0,'23002208166000000001,2.3002208166e+19,Rubber Plastic Parts,Garnish Door Rear Left,191.0,2038
202109150077851,N000706,20646.0,'23002206935100000001,2.30022069351e+19,Metalic Parts,Apron Fender Left,1503.0,1427
202203010041995,N000706,18916.0,'23002208401100000001,2.30022084011e+19,Rubber Plastic Parts,Side Rear View Mirror Outer Assembly Left,3724.57,2093
202109150077851,N000706,20646.0,'23002206935100000001,2.30022069351e+19,Rubber Plastic Parts,Tow Hook Cover Bumper Front,11.0,2393
202109150077851,N000706,20646.0,'23002206935100000001,2.30022069351e+19,Rubber Plastic Parts,Reservoir Tank Assembly Windshield Washer,167.0,2348
202203300049095,N000706,24005.0,'23002208879400000001,2.30022088794e+19,Glass Parts,Windshield Glass Front,4300.85,1003
202108160012895,N000706,36550.0,'23002207567500000001,2.30022075675e+19,Rubber Plastic Parts,Moulding Front Windshield,253.9,1035
202108160012895,N000706,36550.0,'23002207567500000001,2.30022075675e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,639.83,1036
202109060063909,N000706,30557.0,'23002206627500000001,2.30022066275e+19,Rubber Plastic Parts,Grille Radiator Lower,226.56,2051
202201240006800,N000706,31339.0,'23002207992200000001,2.30022079922e+19,Metalic Parts,AC Condenser Assembly,4286.0,1053
202110130079491,N000706,36542.0,'23002206753900000001,2.30022067539e+19,Consumable,BULB,343.0,9999
202110130079491,N000706,36542.0,'23002206753900000001,2.30022067539e+19,Metalic Parts,Bonnet|Hood Assembly,4300.0,1002
202110130079491,N000706,36542.0,'23002206753900000001,2.30022067539e+19,Rubber Plastic Parts,Bracket 2,363.0,2361
202110130079491,N000706,36542.0,'23002206753900000001,2.30022067539e+19,Rubber Plastic Parts,AC Gas Refrigerant Recovery and Refill,283.0,1330
202110130079491,N000706,36542.0,'23002206753900000001,2.30022067539e+19,Rubber Plastic Parts,Bumper Absorber Front 1,531.0,1443
202106260021380,N000706,31271.0,'23002207329100000001,2.30022073291e+19,Metalic Parts,Door Front Right,5976.0,1017
202107080103504,N000706,38122.0,'23002207928200000001,2.30022079282e+19,Rubber Plastic Parts,Rear View Fender Mirror Left,4961.86,2091
202106100018774,N000706,30557.0,'23002207776600000001,2.30022077766e+19,Rubber Plastic Parts,"GARNISH, FR BUM LICENSE",69.53,9999
202110290090814,N000706,41406.0,'23002207281600000001,2.30022072816e+19,Metalic Parts,Hinge Bonnet|Hood Right,97.0,2054
202110290090814,N000706,41406.0,'23002207281600000001,2.30022072816e+19,Rubber Plastic Parts,Head Light Left,2055.0,1022
202107010043683,N000706,25375.0,'23002204160400000001,2.30022041604e+19,Metalic Parts,Quarter Panel Rear Right,5187.5,1011
202007210035310,N000706,25375.0,'23002205852100000001,2.30022058521e+19,Metalic Parts,Reservoir Tank Assembly Fuel,3230.0,1378
202112280062284,N000706,12796.0,'23002206561000000001,2.3002206561e+19,Rubber Plastic Parts,Head Light Left,2165.25,1022
202112280062284,N000706,12796.0,'23002206561000000001,2.3002206561e+19,Consumable,Bracket Front Bumper Right,50.78,1439
202107120083911,N000706,36542.0,'23002207018000000001,2.3002207018e+19,Rubber Plastic Parts,"GRILLE COMP,RADIATOR",2804.0,9999
202203310160356,N000706,19224.0,'23002206814300000001,2.30022068143e+19,Rubber Plastic Parts,Moulding Front Windshield,269.53,1035
202109110056711,N000706,20233.0,'23002207660600000001,2.30022076606e+19,Rubber Plastic Parts,Bumper Front Assembly,1171.87,1001
202109150019845,N000706,39299.0,'23002208291000000001,2.3002208291e+19,Rubber Plastic Parts,Bumper Front Assembly,1714.84,1001
201908020104590,N000706,30557.0,'23002207801500000001,2.30022078015e+19,Rubber Plastic Parts,Bumper Rear Assembly,3382.81,1007
202106100095237,N000706,36259.0,'23002208301800000001,2.30022083018e+19,Rubber Plastic Parts,Bezel,113.0,9999
202110170025129,N000706,18914.0,'23002208283400000001,2.30022082834e+19,Rubber Plastic Parts,BEZEL,85.0,9999
202110170025129,N000706,18914.0,'23002208283400000001,2.30022082834e+19,Rubber Plastic Parts,COVER ,179.0,9999
202106110048591,N000706,36542.0,'23002208155900000001,2.30022081559e+19,Consumable,NUT,12.5,9999
202106110048591,N000706,36542.0,'23002208155900000001,2.30022081559e+19,Consumable,CLIP,31.2,9999
202111230068801,N000706,31267.0,'23002203644700000001,2.30022036447e+19,Rubber Plastic Parts,Indicator Lamp Bumper Right,437.0,1850
202111230068801,N000706,31267.0,'23002203644700000001,2.30022036447e+19,Rubber Plastic Parts,Garnish Fender Right,450.0,2041
202204230019618,N000706,42938.0,'23002206632000000001,2.3002206632e+19,Metalic Parts,AC Condenser Assembly,3957.03,1053
202111190017289,N000706,18914.0,'23002204465400000001,2.30022044654e+19,Rubber Plastic Parts,Moulding Front Windshield,296.87,1035
202111190017289,N000706,18914.0,'23002204465400000001,2.30022044654e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,627.11,1036
202111190017289,N000706,18914.0,'23002204465400000001,2.30022044654e+19,Rubber Plastic Parts,"ABSORBER COMP, FR BUMPER LOWER",531.25,9999
202202240091951,N000706,30557.0,'23002207613200000001,2.30022076132e+19,Metalic Parts,Hinge frt lh,183.59,9999
202107080003424,N000706,19227.0,'23002208716500000001,2.30022087165e+19,Rubber Plastic Parts,Emblem S (chrome),70.31,9999
202110190026708,N000706,23101.0,'23002207015600000001,2.30022070156e+19,Rubber Plastic Parts,Bracket 1,49.21,2360
202203260059162,N000706,12801.0,'23002208653300000001,2.30022086533e+19,Rubber Plastic Parts,"COVER COMP,",179.68,9999
202105120067660,N000706,28192.0,'23002204629600000001,2.30022046296e+19,Metalic Parts,Dicky | Trunk Assembly,4148.43,1006
202105120067660,N000706,28192.0,'23002204629600000001,2.30022046296e+19,Metalic Parts,Fender Panel Front Left,1257.81,1020
202105120067660,N000706,28192.0,'23002204629600000001,2.30022046296e+19,Metalic Parts,Fender Panel Front Right,1257.81,1021
202105120067660,N000706,28192.0,'23002204629600000001,2.30022046296e+19,Metalic Parts,"MEMBER COMP,HOOD LOCK",652.34,9999
202105120067660,N000706,28192.0,'23002204629600000001,2.30022046296e+19,Rubber Plastic Parts,"HOLDER,RR BUMPER SIDE,R",62.5,9999
202105120067660,N000706,28192.0,'23002204629600000001,2.30022046296e+19,Rubber Plastic Parts,"HOLDER,RR BUMPER SIDE,L",62.5,9999
202109070034121,N000706,31271.0,'23002204056500000001,2.30022040565e+19,Metalic Parts,Hinge Bonnet|Hood Right,168.0,2054
202109070034121,N000706,31271.0,'23002204056500000001,2.30022040565e+19,Rubber Plastic Parts,Grille Radiator Lower,628.0,2051
202109070034121,N000706,31271.0,'23002204056500000001,2.30022040565e+19,Rubber Plastic Parts,Reservoir Tank Assembly Windshield Washer,164.0,2348
202001220089182,N000706,21829.0,'23002206311100000001,2.30022063111e+19,Metalic Parts,"HANDLE, FR DR OUT RH (BLACK)",515.0,9999
202110260023701,N000706,20646.0,'23002207305800000001,2.30022073058e+19,Rubber Plastic Parts,Head Light Right,2084.74,1023
202112220054525,N000706,19224.0,'23002206435600000001,2.30022064356e+19,Metalic Parts,Dicky | Trunk Assembly,5207.03,1006
202112220054525,N000706,19224.0,'23002206435600000001,2.30022064356e+19,Rubber Plastic Parts,Bracket 1,42.96,2360
202106170055948,N000706,30557.0,'23002201244900000001,2.30022012449e+19,Rubber Plastic Parts,"TRIM COMP,TAIL END",382.81,9999
202106170055948,N000706,30557.0,'23002201244900000001,2.30022012449e+19,Rubber Plastic Parts,"CABLE COMP,FUEL LID OPENER",101.56,9999
202106170055948,N000706,30557.0,'23002201244900000001,2.30022012449e+19,Rubber Plastic Parts,G SEALANT SET WITHOUT PRIME,614.4,9999
202201270049273,N000706,25375.0,'23002207413600000001,2.30022074136e+19,Rubber Plastic Parts,Rear bumper,1492.18,9999
202201270049273,N000706,25375.0,'23002207413600000001,2.30022074136e+19,Rubber Plastic Parts,Tail light RH,627.11,9999
202203260059162,N000706,12801.0,'23002207988000000001,2.3002207988e+19,Rubber Plastic Parts,"EMBLEM, SWIFT DZIRE (CHROME)",125.0,9999
202111070010734,N000706,42012.0,'23002204710800000001,2.30022047108e+19,Metalic Parts,Dicky | Trunk Assembly,4273.43,1006
202107160046534,N000706,41761.0,'23002206672200000001,2.30022066722e+19,Rubber Plastic Parts,Bumper Front Assembly,2042.96,1001
202107160046534,N000706,41761.0,'23002206672200000001,2.30022066722e+19,Rubber Plastic Parts,"BEZEL,FRONT FOG LAMP,R",82.03,9999
202111070010734,N000706,42012.0,'23002204710800000001,2.30022047108e+19,Rubber Plastic Parts,Bumper Front Upper,4359.37,1926
202111070010734,N000706,42012.0,'23002204710800000001,2.30022047108e+19,Rubber Plastic Parts,Cover Bumper LH,226.56,9999
202204080040144,N000706,40251.0,'23002206502800000001,2.30022065028e+19,Rubber Plastic Parts,"BEZEL,FRONT FOG LAMP,L",82.03,9999
202204080040144,N000706,40251.0,'23002206502800000001,2.30022065028e+19,Rubber Plastic Parts,"HOLDER,RR BUMPER SIDE,R",54.68,9999
202106300059731,N000706,12796.0,'23002207188200000001,2.30022071882e+19,Consumable,Clips,136.5,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Metalic Parts,CONDENSER ASSY,4667.96,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Rubber Plastic Parts,"ABSORBER,REAR BUMPER",265.62,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Rubber Plastic Parts,"CARPET, LUGGAGE FLOOR (BLACK)",996.09,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Rubber Plastic Parts,"LINING, REAR FENDER RH",394.53,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Rubber Plastic Parts,"WEATHERSTRIP, FRONTDOOR OUT RH",175.78,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Rubber Plastic Parts,"TAPE, FRONT DOOR OUTER FR LH",183.59,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Rubber Plastic Parts,"TAPE, FRONT DOOR OUTER RR LH",148.43,9999
202201180024496,N000706,12803.0,'23002202049300000001,2.30022020493e+19,Rubber Plastic Parts,"BACK S/ASSY, FR RH",1913.55,9999
202105080001291,N000706,31266.0,'23002201779500000001,2.30022017795e+19,Rubber Plastic Parts,Eng Fan Cooling Assy,3304.68,9999
202105080001291,N000706,31266.0,'23002201779500000001,2.30022017795e+19,Rubber Plastic Parts,Head Light Left,5881.35,1022
202105080001291,N000706,31266.0,'23002201779500000001,2.30022017795e+19,Metalic Parts,RH Front Hood Hinge Comp,160.93,9999
202105080001291,N000706,31266.0,'23002201779500000001,2.30022017795e+19,Rubber Plastic Parts,Radiator Upper Grille Garnish,1085.93,9999
202105080001291,N000706,31266.0,'23002201779500000001,2.30022017795e+19,Rubber Plastic Parts,Cover Mark(s),55.46,9999
202105080001291,N000706,31266.0,'23002201779500000001,2.30022017795e+19,Metalic Parts,Radiator Support Member Comp,1031.25,9999
202105080001291,N000706,31266.0,'23002201779500000001,2.30022017795e+19,Rubber Plastic Parts,LH FR Fender Splash Guard Assy,421.87,9999
202203030058676,N000706,18914.0,'23002208204900000001,2.30022082049e+19,Rubber Plastic Parts,Bumper Rear Assembly,1992.19,1007
202107100059751,N000706,20646.0,'23002204631100000001,2.30022046311e+19,Rubber Plastic Parts,Impact Sensor,507.81,1195
202107100059751,N000706,20646.0,'23002204631100000001,2.30022046311e+19,Metalic Parts,Apron Fender Left,1597.65,1427
202107100059751,N000706,20646.0,'23002204631100000001,2.30022046311e+19,Rubber Plastic Parts,Air Duct,597.65,1233
202110270089864,N000706,38117.0,'23002208559900000001,2.30022085599e+19,Glass Parts,Windshield Glass Front,3135.59,1003
202203290122783,N000706,31268.0,'23002205950500000001,2.30022059505e+19,Metalic Parts,Inter Cooler,3417.96,2310
202203290122783,N000706,31268.0,'23002205950500000001,2.30022059505e+19,Rubber Plastic Parts,Sealant Body 1,343.22,2081
202112150020285,N000706,25375.0,'23002204763800000001,2.30022047638e+19,Rubber Plastic Parts,Grille Radiator Lower,886.0,2051
202112150020285,N000706,25375.0,'23002204763800000001,2.30022047638e+19,Metalic Parts,Door Rear Left,6453.0,1014
202112150020285,N000706,25375.0,'23002204763800000001,2.30022047638e+19,Metalic Parts,Stabilizer Bar|Sway Bar,1347.0,2254
202107290099543,N000706,27579.0,'23002206671500000001,2.30022066715e+19,Rubber Plastic Parts,"HOLDER,FRONT HOOD STAY",8.0,9999
202106100072337,N000706,27579.0,'23002204492400000001,2.30022044924e+19,Metalic Parts,Quarter Panel Rear Right,4535.15,1011
202107290099543,N000706,27579.0,'23002206671500000001,2.30022066715e+19,Rubber Plastic Parts,"EMBLEM,MARK(S)",94.0,9999
202204180067612,N000706,12788.0,'23002212394900000001,2.30022123949e+19,Rubber Plastic Parts,Retainer Assembly Rear Bumper Cover Mounting 1,62.0,1501
202111040027004,N000706,31271.0,'23002210659200000001,2.30022106592e+19,Rubber Plastic Parts,Bumper Front Upper,2845.0,1926
202204010041027,N000706,27582.0,'23002211996700000001,2.30022119967e+19,Rubber Plastic Parts,HOLDER,62.0,9999
202204210101451,N000706,31306.0,'23002207652700000001,2.30022076527e+19,Metalic Parts,Radiator Assembly,2113.28,1337
202204210101451,N000706,31306.0,'23002207652700000001,2.30022076527e+19,Rubber Plastic Parts,Fog Light Front Right,1016.94,1824
202204210101451,N000706,31306.0,'23002207652700000001,2.30022076527e+19,Metalic Parts,"MEMBER ,FR BUMPER UPPER",964.84,9999
202110270029965,N000706,30285.0,'23002147277700000001,2.30021472777e+19,Rubber Plastic Parts,"BODY ASSY,THROTTLE",3613.28,9999
202110270029965,N000706,30285.0,'23002147277700000001,2.30021472777e+19,Rubber Plastic Parts,"HOSE, RADIATOR INLET",72.0,9999
202110270029965,N000706,30285.0,'23002147277700000001,2.30021472777e+19,Rubber Plastic Parts,"HOSE, RADIATOR TO RSV TANK",38.0,9999
202110270029965,N000706,30285.0,'23002147277700000001,2.30021472777e+19,Rubber Plastic Parts,"HOSE,PURGE(VSV TO INMF)",71.0,9999
202110270029965,N000706,30285.0,'23002147277700000001,2.30021472777e+19,Rubber Plastic Parts,"CABLE , BTRY GND",194.91,9999
202110270029965,N000706,30285.0,'23002147277700000001,2.30021472777e+19,Rubber Plastic Parts,WIPER BLADE ASSY,97.45,9999
202110270029965,N000706,30285.0,'23002147277700000001,2.30021472777e+19,Rubber Plastic Parts,"PIPE,LIQUID",597.65,9999
202106110053547,N000706,23103.0,'23002209210200000001,2.30022092102e+19,Rubber Plastic Parts,Emblem|Logo Front Grille Side 2,82.03,1076
202201090023388,N000706,19227.0,'23002208899100000001,2.30022088991e+19,Rubber Plastic Parts,Grille Radiator Middle,1346.0,2052
202108250033410,N000706,42937.0,'23002209832100000001,2.30022098321e+19,Rubber Plastic Parts,Bumper Rear Assembly,742.18,1007
202201100083784,N000706,46232.0,'23002209402800000001,2.30022094028e+19,Rubber Plastic Parts,Emblem|Logo Rear Right Bottom 1,669.0,1087
202107220017227,N000706,36542.0,'23002210162400000001,2.30022101624e+19,Metalic Parts,AC Condenser Assembly,3414.06,1053
202112160020271,N000706,23139.0,'23002206754800000001,2.30022067548e+19,Metalic Parts,Bonnet|Hood Assembly,2679.0,1002
202112160020271,N000706,23139.0,'23002206754800000001,2.30022067548e+19,Metalic Parts,AC Condenser Assembly,3910.0,1053
202112160020271,N000706,23139.0,'23002206754800000001,2.30022067548e+19,Rubber Plastic Parts,Sealant Body 1,205.0,2081
202201190037136,N000706,18914.0,'23002210122500000001,2.30022101225e+19,Rubber Plastic Parts,"GRILLE,RADIATOR LOWER",121.09,9999
202108060053504,N000706,26415.0,'23002210186700000001,2.30022101867e+19,Rubber Plastic Parts,Head Light Right,2177.97,1023
202108060053504,N000706,26415.0,'23002210186700000001,2.30022101867e+19,Rubber Plastic Parts,Grille Radiator Upper,1457.81,1024
202103050043351,N000706,30135.0,'23002133557500000001,2.30021335575e+19,Rubber Plastic Parts,Door Tape,118.64,9999
202112220060685,N000706,41761.0,'23002205736300000001,2.30022057363e+19,Metalic Parts,Bumper Absorber Front 1,304.0,1443
202202090089010,N000706,21829.0,'23002210701400000001,2.30022107014e+19,Rubber Plastic Parts,Moulding Front Windshield,296.87,1035
202202090089010,N000706,21829.0,'23002210701400000001,2.30022107014e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,627.11,1036
202106100009763,N000706,30702.0,'23002208157700000001,2.30022081577e+19,Metalic Parts,CROSSMEMBER COMP FRONT LOWER,464.84,9999
202106100009763,N000706,30702.0,'23002208157700000001,2.30022081577e+19,Rubber Plastic Parts,Side Rear View Mirror Outer Assembly Right,2127.12,2094
202106100009763,N000706,30702.0,'23002208157700000001,2.30022081577e+19,Rubber Plastic Parts,Wheel Arc Cladding,4132.81,9999
202204110030113,N000706,22616.0,'23002208455400000001,2.30022084554e+19,Rubber Plastic Parts,Bumper Front Assembly,1507.81,1001
202111190028340,N000706,36542.0,'23002210127700000001,2.30022101277e+19,Metalic Parts,Fender Panel Front Right,960.0,1021
202106170023157,N000706,42939.0,'23002209131000000001,2.3002209131e+19,Rubber Plastic Parts,Bumper Front Lower,500.0,1921
202106170023157,N000706,42939.0,'23002209131000000001,2.3002209131e+19,Rubber Plastic Parts,Bumper Front Upper,976.56,1926
202203210027226,N000706,35647.0,'23002209952300000001,2.30022099523e+19,Rubber Plastic Parts,Bumper Front Assembly,1468.0,1001
202112090055488,N000706,20646.0,'23002210754500000001,2.30022107545e+19,Rubber Plastic Parts,AIR GUIDE GRILLE,597.65,9999
202107030061152,N000706,40506.0,'23002210771100000001,2.30022107711e+19,Metalic Parts,Carrier Radiator Support Lower Member,464.84,1463
202107030061152,N000706,40506.0,'23002210771100000001,2.30022107711e+19,Rubber Plastic Parts,Grille Radiator Lower,406.25,2051
202107030061152,N000706,40506.0,'23002210771100000001,2.30022107711e+19,Rubber Plastic Parts,Reservoir Tank Assembly Windshield Washer,167.96,2348
202203050016137,N000706,30557.0,'23002206111100000001,2.30022061111e+19,Rubber Plastic Parts,Bumper Reinforcement Front Assembly,292.0,1449
202203050016137,N000706,30557.0,'23002206111100000001,2.30022061111e+19,Rubber Plastic Parts,Cover Fog Light Right,97.0,1810
202202110061310,N000706,40505.0,'23002210625700000001,2.30022106257e+19,Metalic Parts,Tie Rod End Right,398.43,2274
202203070049116,N000706,12801.0,'23002210729700000001,2.30022107297e+19,Rubber Plastic Parts,PIPE,1617.0,9999
202202160034562,N000706,35644.0,'23002211073600000001,2.30022110736e+19,Rubber Plastic Parts,GUARD ASSY RR SPLASH RH,207.0,9999
202203140007124,N000706,24005.0,'23002208783400000001,2.30022087834e+19,Metalic Parts,Quarter Panel Rear Right,6902.34,1011
202203140007124,N000706,24005.0,'23002208783400000001,2.30022087834e+19,Rubber Plastic Parts,HOLDER RR RH,97.66,9999
202202230057434,N000706,18911.0,'23002211465000000001,2.3002211465e+19,Rubber Plastic Parts,"HOLDER, FR BUMPER SIDE LH",82.03,9999
202110220095544,N000706,19301.0,'23002204138300000001,2.30022041383e+19,Rubber Plastic Parts,GRAPHICS BODY,716.1,9999
202110220095544,N000706,19301.0,'23002204138300000001,2.30022041383e+19,Metalic Parts,PNL CTR PILLER OTR LH,1304.68,9999
202112230075435,N000706,42012.0,'23002211471800000001,2.30022114718e+19,Rubber Plastic Parts,Head Light Right,1627.11,1023
202111160116815,N000706,38119.0,'23002210712900000001,2.30022107129e+19,Rubber Plastic Parts,"TAPE,FRONT DOOR OUTER fr r",103.0,9999
202203170057265,N000706,30558.0,'23002208986600000001,2.30022089866e+19,Metalic Parts,Bonnet|Hood Assembly,4148.0,1002
202203170057265,N000706,30558.0,'23002208986600000001,2.30022089866e+19,Rubber Plastic Parts,Bracket 1,62.0,2360
202201280072202,N000706,26178.0,'23002207871500000001,2.30022078715e+19,Rubber Plastic Parts,Bumper Front Assembly,1480.47,1001
202204010055945,N000706,30557.0,'23002201991100000001,2.30022019911e+19,Rubber Plastic Parts,Bumper Under Guard Cover,207.0,1456
202203300075047,N000706,41761.0,'23002210249200000001,2.30022102492e+19,Rubber Plastic Parts,"TAPE,FRONT DOOR OUTER RR,R",110.0,9999
202203300075047,N000706,41761.0,'23002210249200000001,2.30022102492e+19,Rubber Plastic Parts,CLIP,62.0,9999
202110220095544,N000706,19301.0,'23002204138300000001,2.30022041383e+19,Rubber Plastic Parts,HEAD LAMP LH,2597.45,9999
202110220095544,N000706,19301.0,'23002204138300000001,2.30022041383e+19,Metalic Parts,MEMBER FRT CROSS,750.0,9999
202110220095544,N000706,19301.0,'23002204138300000001,2.30022041383e+19,Rubber Plastic Parts,LAMP ASSY SIDE TURN,55.08,9999
202110220095544,N000706,19301.0,'23002204138300000001,2.30022041383e+19,Metalic Parts,PILLER FR OUTER UPPER LH,112.1,9999
202111030013473,N000706,42937.0,'23002210866200000001,2.30022108662e+19,Metalic Parts,Bonnet|Hood Assembly,5546.0,1002
202201250104212,N000706,30560.0,'23002209484500000001,2.30022094845e+19,Rubber Plastic Parts,"HOLDER,FR BUMPER SIDE,R",62.5,9999
202111300090581,N000706,27579.0,'23002210995500000001,2.30022109955e+19,Rubber Plastic Parts,"NET, FRONT",1449.21,9999
202003040030938,N000706,33406.0,'23002211990700000001,2.30022119907e+19,Rubber Plastic Parts,Moulding Front Windshield,269.0,1035
202106180045323,N000706,31266.0,'23002210452100000001,2.30022104521e+19,Rubber Plastic Parts,"EMBLEM, S (CHROME)",175.78,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Metalic Parts,RADIATOR ASSY,3855.46,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Metalic Parts,"HINGE COMP,FRONT HOOD,L",160.93,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Metalic Parts,"MEMBER ASSY,APRON SIDE,R",5792.96,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Rubber Plastic Parts,Battery,4042.96,1102
202202050058431,N000706,12801.0,'23002207654800000001,2.30022076548e+19,Metalic Parts,Bonnet|Hood Assembly,3292.0,1002
202202050058431,N000706,12801.0,'23002207654800000001,2.30022076548e+19,Metalic Parts,Fender Panel Front Right,1101.0,1021
202202050058431,N000706,12801.0,'23002207654800000001,2.30022076548e+19,Metalic Parts,AC Condenser Assembly,4667.0,1053
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Rubber Plastic Parts,"HOSE,RADIATOR INLET",148.3,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Rubber Plastic Parts,"MOUNT,RADIATOR SUPPORT LOWER",45.76,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Rubber Plastic Parts,Bumper Front Upper,976.56,1926
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Rubber Plastic Parts,"GARNISH,COWL TOP SIDE,R",60.93,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Rubber Plastic Parts,"PANEL,INSTRUMENT MAIN",988.28,9999
202201210036598,N000706,42939.0,'23002207225800000001,2.30022072258e+19,Consumable,BOLT,15.6,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Metalic Parts,PANEL WHEEL HOUSE INNER LH,1107.81,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Rubber Plastic Parts,LAMP UNIT REAR FOG,423.72,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Rubber Plastic Parts,ABSORBER REAR BUMPER,43.74,9999
